,Comment,Label
100,"thực ra Po vs the chameleon vẫn có một vài điểm đối nghịch 
Po khiêm tốn, cải thiện khuyết điểm, cố gắng để đạt tới ước mơ, khát vọng chân chính, trở thành phiên bản độc nhất vô nhị, thay đổi từ bên trong
Còn Tắc Kè lại nhụt chí khi bị chê bai, luôn phải sao chép người khác và khoe mẽ sức mạnh hào nhoáng bên ngoài mà không tự đi lên bằng nội lực của mình
Chính sự đối lập giữa nội lực của Po và Tắc Kè mới tạo ra cuộc chiến thiếu cân xứng như vậy, sao chép không thể thắng được nguyên bản dù có ưu điểm đến đâu đi nữa",neutral
4,bọn làm phim hút máu vl,negative
5,"không nhé các bạn, toàn chiếu lại, phần chính thì nhạt hơn nước ốc, chê",negative
6,Mỗi khi có mùa mới tôi lại đọc lại manga,neutral
7,Đọc hết maga hết hứng xem,negative
10,Manga thì hết từ lâu rồi mà anime thì vẫn vắt thật đều và chậm,negative
11,Bữa mình đi coi mà hơi buồn ngủ nên ngủ 20-25' đầu nhưng phim vẫn chưa qua phần nội dung mới :)) Vì vậy anh em nên chuẩn bị tinh thần.,negative
12,"Cơ bản là truyện này cũng còn cái quái gì để khai thác đâu (còn 2 arc ngắn tũn để đưa lên anime, end thì chán) nên còn vắt đc cái gì thì vắt nốt. N chưa cắt trailer + opening + ending mang đi chiếu rạp là còn may lắm rồi😅",negative
15,"Phim này nó chỉ dành cho fan của nó thôi, phim này chỉ hay với fan và mấy phần đánh nhau chứ nói về nội dung thì đéo hay thật😅",negative
17,"rất chi hài hước là cả movie chiếu trước của mùa 3 và mùa 4 lần này là ufo đã làm trailer và thông báo rõ ràng là movie sẽ ghép 2 tập cuối của mùa trước và tập 1 của mùa mới để chiếu rạp mà có nhiều thành phần ko chịu tìm hiểu đi coi xong bảo mình bị lừa, quá chán đời về mấy thanh niên này",negative
18,biết bộ này có tầm ảnh hưởng nên nó cố làm thêm mọi hình thức để kiếm thêm tiền,negative
20,"Không hiểu sao vẫn thấy những bộ manga ngày xưa như One Piece, Naruto... hay hơn những bộ mới sau này. Thanh gươm diệt quỷ bản thân tôi thấy không hay lắm mà sao được đầu tư nhiều quá, manga, anime, movie, đồ chơi đủ kiểu. 😑",negative
21,"Lừa gì thì lừa
Xem lại ở rạp cũng phê lắm 🤣",positive
24,Lần nào sắp ra phim họ cũng thông báo trước rồi không tìm hiểu thì chịu thôi:)),neutral
27,Ngta đã thông báo trước rồi đây chỉ là bản tạm (recap) Chán mấy thánh cứ không chịu tìm hiểu kỹ thông tin rồi bảo người ta lừa 😌,neutral
28,"trước mình đi coi với suy nghĩ là xem để giết time là chính vì đằng nào cũng đọc xong truyện rồi nhưng vào rạp xem thực sự bị bất ngờ với cảnh xà trụ và phong trụ, chỉ với cảnh 2 anh thể hiện vậy thôi đã ngoài mong đợi của mình luôn rồi",positive
30,Xem xong đến cái đoạn thạch trụ đập tay mà nổi da gà xong kiểu rồi biết anh là người mạnh nhất luôn😂,positive
35,Hụt hẫng thật 😅,negative
36,Mình thích coi series nên để dành tới cuối coi.Năm ngoái thấy phim rạp tưởng phần riêng đi coi thấy chưng hửng. Năm nay không bị lừa nữa,negative
37,Bản thân nội dung bộ manga đã dở rồi,negative
40,"phim này rất hot nè, đáng xem",positive
41,"mặc dù chỉ xem lại pha che'm da`u thượng huyền tứ, nhưng với hình ảnh âm thanh ngoài rạp nó hoành tráng hơn rất nhiều so với xem TV ở nhà ấy.",positive
42,Là 1 người đã đọc xong manga. Nên dù năm ngoái bị lừa thì năm nay vẫn bị lừa tiếp =]],neutral
43,"manga có chút éc mà tụi nó cho ra movie quài, vắt đến nỗi mà cạn mẹ nó việc luôn",negative
45,Sau khi đọc xong truyện và xem hết mùa 1 + 2 thì bộ này nó chả khác gì bộ hạng Z. Nội dung thì chả có cái gì ngoài đánh nhau - hồi tưởng - thắng - về dưỡng thương- làm trò đùa lập đi lập lại xong hết 1 act.  Nói thật đọc boruto đánh nhau còn có chút não chứ chả phải hồi tưởng như bộ này.,negative
46,"T thấy đi coi cũng OK không đến mức phí tiền đâu, nếu là fan cuồng thì nên đi coi",positive
47,"bộ này tính tới hiện tại chỉ có 1 bản Movie duy nhất là chuyến tàu vô tận chiếu rạp năm 2020 thôi, còn lại đều là bản dành cho Fan muốn xem trước tập 1 của phần mới (và chiếu lại 1 phần của phần cũ) vấn đề này trước khi chiếu rạp đã có thông báo trước rồi, do ko tìm hiểu trước mà đi coi thì chịu thôi",neutral
48,"Truyện thì cũng hết =))) movie thì họ phải làm vậy thôi, với cả thông báo hết rồi, không chịu tìm hiểu trước rồi giờ trách ai",neutral
49,"nói thật là bộ này mình drop từ ss2 rồi=))chả ngó ngàng gì luôn,đợt này tụi bạn rủ đi coi cái cũng đi cho vui,nói thật là cũng hơi hơi sốc nhưng mà đồ họa rồi nhạc phải gọi là đỉnh,chủ yếu mình bỏ tiền vì trải nghiệm chứ không vì nội dung nên mình thấy oke",positive
50,Fan bênh ác :),negative
51,Tư bản cào tiền,negative
52,Xem xong bay mất mấy trăm :)))))),negative
54,những đứa nói bị lừa chắc tay nhanh hơn não rồi,negative
56,"ko có điều gì giải thích được việc chiếu lại 1 phần phim đã được public, lừa là lừa thôi chứ giải thích chỉ thêm bực, phần đặc huấn đại trụ cũng ko đầu ko đũa, chưa bao giờ thấy nhà làm phim nào mà lại làm phim chiếu rạp kiểu như vậy",neutral
58,"đọc kĩ tên phim là biết nội dung của phim rồi, nếu muốn đi xem có những phân cảnh hoành tráng đánh nhau với quỷ thì chờ movie sau, còn movie này để chill",positive
59,"Hình như movie kiểu này giống movie overlord, tưởng chiếu phần ngoại truyện mà nội dung lại tổng hợp lại của season",neutral
64,Méo đọc thông tin xong đi coi rồi ngồi khóc. Ngu thì chịu chứ lừa mẹ gì. :))))))),negative
66,Ufotable mà thầu ragna crimson thì má ơi đỉnh khỏi bàn,positive
67,Phí tiền. Ngắn gọn 2 chữ,negative
68,Ra rạp chỉ đợi đc coi khúc thánh inu dạy nezuko nói😂😂,neutral
69,Cái phim củ liz này sau cái phần chuyến tàu vô hạn thì coi thấy chán hẳn.,negative
70,Bị lừa hết 60k tiền phim đớn thật sự,negative
72,nói chung là hút máu fan thoi=)),negative
73,"Xem  5  lần   đoạn nezuko bị nắng thiêu đốt vẫn khóc  sưng mắt  ,chất lượng hình ảnh thì đẹp kinh khủng, cảnh 2 trụ song kiếm đỉnh cao thật, hóng phần 4 tấu hài và vui nhất trong các phần luôn",positive
75,"Đương nhiên là ko bị lừa rồi:-)), nó thông báo từ trước rồi mà. Năm ngoái cũng vậy?!",neutral
76,"phim được hình ảnh với âm thanh bắt mắt bắt tai, cốt truyện bình thường, xem cũng được k xem cũng được",positive
77,Lừa :)),negative
78,Là 1 người đi xem phim rạp không bao giờ xem trailer để cho trải nghiệm nó tròn nhất ( và tùy duyên nữa ) nên cảm thấy may mắn vãi cả lờ vì delay đi coi tới giờ ::),positive
79,Vẫn cứ là đỉnh của chóppppp,positive
80,Ra rạp xem lại cảnh lưỡng lự của Tanjiro thích vch ra. Xong lúc nhạc nổi lên vẫn cảm động như lần xem đầu tiên vậy.,positive
81,"em xem với tâm thế là recap rồi , vì mùa 3 chưa xem nên là xác định xem  cuối mùa 3 thôi, chứ còn phần 4 như là trailer mở rộng rồi , xem xong mùa 3 vẫn khóc xưng mắt :((",positive
83,Dù sao vẫn chỉnh chu hơn năm ngoái nha. Gì mà năm ngoái chèn ending giữa giữa quả đúng là dô duyên,negative
84,Ko phải fan chỉ đi xem chung với fan nhưng thấy phim hay,positive
85,Đứa nào bảo lừa thì chứng tỏ chả xem trước nội dung mà người ta công bố gì :)),neutral
86,Túm lại không đáng đi xem,negative
93,Fan đi xem không kêu bị lừa toàn mấy đứa không xem lên mạng kêu bị lừa 😂,neutral
94,"Cốt truyện như cái quần què
Movie thì lừa lọc, chiếu lại mấy tập đã chiếu trên web 
T không hiểu tại sao cái truyện này lại nổi đến như vậy.",negative
96,"Đối với người Mê Thanh Gươm Diệt Quỷ như em thì ra rạp coi cực kì đáng. Thưởng thực hiệu ứng phải nói đẹp nhất top 1 thể loại Anime hiện nay + thêm âm thanh loa ở rạpi. Em mê tới nổi đang chơi game bản tiếng Anh của Thanh Gươm Diệt Quỷ nữa. 

Ai đang mê thì cứ ra rạp thưởng thức phim vì ko uổng tiền bỏ ra đâu . Còn những phần trước anh em có thể coi trên Netflix để vừa có âm thanh hình ảnh chất lượng và hiểu thêm phim hơn. Coi nghiện luôn đó. Ko thua gì Naruto, 7 viên ngọc rồng và One Piece đâu ❤❤",positive
98,"Mùa trước đã làm như vậy rồi mà, nhưng phải công nhận coi đánh đã con mắt luôn",positive
99,"Mình phải công nhận là kĩ xảo của bộ anime này đỉnh,đỉnh nhất trong các bộ mình từng xem",positive
100,"Phần này animation siêu đỉnh trong 45p tập cuối mình đã trải nghiệm , khuyên tất cả wibu nên xem",positive
3,marvel còn có GOTG 3 và Loki thành công .DC thì làm phim nào phế phim đấy. 2 phim mới rebot vũ trụ mới cũng nát,negative
5,"Phim đáng xem cho những ai thích xem phim đơn thuần giải trí, không quá kỳ vọng sau khi xem phần 1. Còn ai đã xem phần 1 và kỳ vọng ở phần 2 thì thất vọng hoàn toàn. Ước có chiếu lại phần 1 xem thích hơn. Một câu chuyện đơn giản không có điểm nhấn, thế giới Atlantis không lung linh tráng lệ bằng phần một. Phản diện phụ trẻ con, phản diện chính oneshot, chỉ còn lại là cuộc hành trình ngắn ngủi ít cảm xúc và easygame giữa 2 anh em. Thay vào đó ở phần 1 người đồng hành là Mera xem cảm xúc và thích hơn rất rất nhiều. Nữ chính xinh đẹp quá ít xuất hiện cũng là điểm trừ khá lớn :))). Phim 6/10 so với phần một 9/10",negative
6,"Thời ông cha đánh nhau đánh mỏi cả tay mới gẫy đôi được thanh đinh ba đen, đến thời thằng cháu cầm phi cái vỡ vụn như phi vào đất cát ấy, bịp thật",negative
7,"phim xem ổn về mặt giải trí nhưng mà chê ở phần kết, ít ra cũng phải giao lưu võ thuật tí rồi thua thì thua chứ boss chính cả phim xuất hiện dc vài giây đã cook r :)))",negative
8,Có một câu hỏi troll hay được hỏi về Aquaman là ổng và người Atlantic đi ị chổ nào😂,neutral
9,"Túm lại phim rất đáng xem nha mn. Suy cho cùng thể loại nào thì mình nên mong đợi cái đặc sắc của thể loại đó, siêu anh hùng kg nhất thiết phải nặng đô, chỉ cần hình ảnh bắt mắt, nội dung nhẹ nhàng đi sâu vào lòng khán giả là toẹt vời",positive
10,Cá nhân mình thì thích DC dark hơn. Thêm đùa giỡn vào nó mất chất làm sao ấy.,negative
11,"công nhận đoạn cuối hụt hẫng thật, tưởng vua của vương quốc bị bỏ quên thế  nào cơ =)) có ai thấy vương quốc bị bỏ quên giống quê nhà anh Thỏ của Marvel k?",negative
12,"Năng lực của James Wan thì không cần phải bàn cãi nhiều, phim của ổng ra rạp đa số sẽ lãi to. Tiếc là phim này vướn phải nhiều rắc rối bên lề. Sinh ra không đúng thời điểm.Thật sự thì vẫn muốn James Wan quay lại với phim kinh dị, không thì hãy cho ổng làm phim SAH nhãn R thì có cái để mong đợi",positive
14,Nói chung vẫn như phần 1 . Đinh ba thần mô tả rất quyền năng nhưng vẫn chỉ dùng để giáp lá cà và gọi cá. Đinh ba đen cũng chả khá hơn. Cả phim chỉ có nhiệm vụ truyền tải kí ức. Múa đc vài đường xong nát bét.,neutral
16,Hành động vs kinh dị phong cách james wan luôn có nét động lạ riêng biệt so với những người khác. Phim james wan có thể ko đáp ứng khía cạnh cốt truyện nhưng phần giải trí chắc chắn ko thất vọng,positive
17,Phim thiếu cảnh giao tiếp giữa 2 vc Aquaman. thậm chí không có cảnh tấu hài nào giữa 2 nhân vật này lun,negative
18,"Mọi thứ đều khá ổn 
Cho đến khi boss cuối bị ăn đúng 1 hit :)))",neutral
19,aquaman thổi bay tất cả phim của marver 2023,positive
21,Mình xem cả  DC và Marvel và theo cá nhân mình thấy phim của Marvel hay hơn và mình thích Aquaman của DC và Black Panther của Marvel,positive
